,0
0,151.0
1,149.0
2,148.0
3,149.0
4,151.0
5,149.0
6,149.0
7,151.0
8,149.0
9,152.0
10,151.0
11,150.0
12,150.0
13,149.0
14,150.0
15,152.0
16,150.0
17,152.0
18,148.0
19,146.0
20,149.0
21,151.0
22,150.0
23,147.0
24,148.0
25,151.0
26,153.0
27,150.0
28,152.0
29,150.0
30,153.0
31,152.0
32,150.0
33,153.0
34,150.0
35,149.0
36,151.0
37,150.0
38,152.0
39,153.0
40,150.0
41,151.0
42,151.0
43,150.0
44,151.0
45,149.0
46,150.0
47,148.0
48,151.0
49,149.0
50,149.0
51,148.0
52,148.0
53,152.0
54,151.0
55,149.0
56,149.0
57,150.0
58,150.0
59,151.0
60,148.0
61,148.0
62,150.0
63,147.0
64,150.0
65,150.0
66,146.0
67,146.0
68,144.0
69,149.0
70,147.0
71,149.0
72,147.0
73,149.0
74,150.0
75,149.0
76,149.0
77,149.0
78,150.0
79,149.0
80,150.0
81,149.0
82,147.0
83,148.0
84,150.0
85,149.0
86,148.0
87,149.0
88,150.0
89,145.0
90,150.0
91,148.0
92,150.0
93,150.0
94,150.0
95,147.0
96,145.0
97,149.0
98,145.0
99,150.0
100,150.0
101,150.0
102,146.0
103,151.0
104,146.0
105,147.0
106,153.0
107,150.0
108,150.0
109,151.0
110,149.0
111,150.0
112,149.0
113,149.0
114,153.0
115,150.0
116,149.0
117,151.0
118,150.0
119,148.0
120,148.0
121,148.0
122,151.0
123,150.0
124,153.0
125,151.0
126,151.0
127,151.0
128,149.0
129,150.0
130,152.0
131,151.0
132,148.0
133,150.0
134,149.0
135,151.0
136,147.0
137,150.0
138,149.0
139,151.0
140,151.0
141,153.0
142,149.0
143,150.0
144,149.0
145,148.0
146,152.0
147,148.0
148,151.0
149,148.0
150,152.0
151,152.0
152,150.0
153,151.0
154,149.0
155,151.0
156,150.0
157,149.0
158,152.0
159,148.0
160,152.0
161,154.0
162,150.0
163,150.0
164,151.0
165,149.0
166,151.0
167,149.0
168,146.0
169,148.0
170,150.0
171,149.0
172,153.0
173,149.0
174,150.0
175,147.0
176,150.0
177,152.0
178,149.0
179,150.0
180,153.0
181,150.0
182,148.0
183,148.0
184,149.0
185,148.0
186,148.0
187,150.0
188,151.0
189,150.0
190,149.0
191,151.0
192,152.0
193,150.0
194,150.0
195,149.0
196,150.0
197,150.0
198,149.0
199,149.0
200,150.0
201,151.0
202,152.0
203,150.0
204,148.0
205,151.0
206,151.0
207,148.0
208,151.0
209,148.0
210,151.0
211,148.0
212,150.0
213,151.0
214,150.0
215,151.0
216,151.0
217,150.0
218,152.0
219,150.0
220,149.0
221,152.0
222,153.0
223,153.0
224,151.0
225,149.0
226,151.0
227,152.0
228,150.0
229,150.0
230,148.0
231,152.0
232,151.0
233,151.0
234,149.0
235,152.0
236,151.0
237,149.0
238,147.0
239,150.0
240,151.0
241,152.0
242,149.0
243,150.0
244,151.0
245,146.0
246,150.0
247,152.0
248,150.0
249,152.0
250,153.0
251,151.0
252,149.0
253,152.0
254,150.0
255,155.0
256,150.0
257,149.0
258,152.0
259,153.0
260,149.0
261,153.0
262,150.0
263,151.0
264,152.0
265,149.0
266,148.0
267,151.0
268,151.0
269,152.0
270,149.0
271,148.0
272,151.0
273,147.0
274,150.0
275,151.0
276,150.0
277,150.0
278,152.0
279,150.0
280,151.0
281,150.0
282,152.0
283,150.0
284,149.0
285,148.0
286,154.0
287,151.0
288,149.0
289,149.0
290,149.0
291,150.0
292,151.0
293,150.0
294,151.0
295,151.0
296,149.0
297,150.0
298,151.0
299,149.0
300,152.0
301,150.0
302,152.0
303,153.0
304,149.0
305,151.0
306,150.0
307,150.0
308,149.0
309,151.0
310,152.0
311,150.0
312,150.0
313,150.0
314,148.0
315,149.0
316,149.0
317,149.0
318,152.0
319,150.0
320,150.0
321,153.0
322,149.0
323,150.0
324,147.0
325,154.0
326,149.0
327,147.0
328,150.0
329,149.0
330,148.0
331,150.0
332,148.0
333,149.0
334,147.0
335,151.0
336,149.0
337,151.0
338,151.0
339,147.0
340,151.0
341,148.0
342,151.0
343,150.0
344,150.0
345,148.0
346,152.0
347,148.0
348,150.0
349,152.0
350,149.0
351,145.0
352,148.0
353,149.0
354,150.0
355,148.0
356,151.0
357,148.0
358,149.0
359,151.0
360,146.0
361,149.0
362,150.0
363,149.0
364,148.0
365,147.0
366,146.0
367,150.0
368,147.0
369,149.0
370,152.0
371,146.0
372,152.0
373,149.0
374,149.0
375,148.0
376,146.0
377,147.0
378,150.0
379,149.0
380,149.0
381,150.0
382,148.0
383,148.0
384,152.0
385,152.0
386,149.0
387,153.0
388,152.0
389,150.0
390,145.0
391,149.0
392,149.0
393,149.0
394,150.0
395,149.0
396,150.0
397,151.0
398,151.0
399,149.0
400,148.0
401,149.0
402,150.0
403,150.0
404,151.0
405,148.0
406,149.0
407,151.0
408,150.0
409,150.0
410,146.0
411,148.0
412,150.0
413,148.0
414,149.0
415,149.0
416,153.0
417,149.0
418,150.0
419,149.0
420,147.0
421,150.0
422,149.0
423,149.0
424,150.0
425,150.0
426,149.0
427,147.0
428,150.0
429,150.0
430,150.0
431,148.0
432,149.0
433,150.0
434,148.0
435,150.0
436,146.0
437,151.0
438,151.0
439,149.0
440,148.0
441,151.0
442,150.0
443,147.0
444,144.0
445,152.0
446,148.0
447,148.0
448,148.0
449,149.0
450,148.0
451,149.0
452,148.0
453,148.0
454,149.0
455,147.0
456,147.0
457,149.0
458,149.0
459,149.0
460,148.0
461,151.0
462,151.0
463,148.0
464,152.0
465,149.0
466,148.0
467,148.0
468,149.0
469,149.0
470,149.0
471,148.0
472,147.0
473,149.0
474,147.0
475,148.0
476,150.0
477,147.0
478,152.0
479,149.0
480,150.0
481,148.0
482,148.0
483,149.0
484,151.0
485,150.0
486,149.0
487,148.0
488,151.0
489,148.0
490,146.0
491,147.0
492,150.0
493,147.0
494,150.0
495,148.0
496,149.0
497,152.0
498,152.0
499,148.0
500,147.0
501,150.0
502,149.0
503,149.0
504,149.0
505,148.0
506,149.0
507,149.0
508,148.0
509,151.0
510,149.0
511,146.0
512,150.0
513,147.0
514,149.0
515,148.0
516,152.0
517,149.0
518,148.0
519,149.0
520,146.0
521,149.0
522,149.0
523,147.0
524,148.0
