,0
0,184.0
1,184.0
2,184.0
3,181.0
4,181.0
5,180.0
6,186.0
7,180.0
8,183.0
9,179.0
10,183.0
11,183.0
12,185.0
13,185.0
14,185.0
15,180.0
16,184.0
17,185.0
18,186.0
19,184.0
20,181.0
21,184.0
22,188.0
23,184.0
24,185.0
25,184.0
26,182.0
27,183.0
28,182.0
29,184.0
30,182.0
31,183.0
32,186.0
33,184.0
34,184.0
35,185.0
36,182.0
37,184.0
38,182.0
39,187.0
40,185.0
41,185.0
42,185.0
43,186.0
44,182.0
45,185.0
46,185.0
47,185.0
48,185.0
49,185.0
50,183.0
51,187.0
52,186.0
53,186.0
54,185.0
55,186.0
56,185.0
57,183.0
58,182.0
59,184.0
60,185.0
61,186.0
62,186.0
63,184.0
64,185.0
65,185.0
66,185.0
67,183.0
68,183.0
69,183.0
70,184.0
71,184.0
72,181.0
73,186.0
74,187.0
75,185.0
76,186.0
77,187.0
78,185.0
79,187.0
80,183.0
81,183.0
82,186.0
83,183.0
84,185.0
85,190.0
86,186.0
87,187.0
88,188.0
89,185.0
90,185.0
91,183.0
92,186.0
93,188.0
94,185.0
95,185.0
96,182.0
97,183.0
98,185.0
99,184.0
100,186.0
101,187.0
102,184.0
103,185.0
104,184.0
105,187.0
106,185.0
107,185.0
108,188.0
109,185.0
110,189.0
111,189.0
112,184.0
113,185.0
114,184.0
115,183.0
116,183.0
117,185.0
118,184.0
119,182.0
120,185.0
121,185.0
122,187.0
123,184.0
124,185.0
125,185.0
126,183.0
127,187.0
128,183.0
129,186.0
130,188.0
131,186.0
132,185.0
133,185.0
134,183.0
135,187.0
136,185.0
137,185.0
138,181.0
139,183.0
140,185.0
141,186.0
142,187.0
143,186.0
144,185.0
145,182.0
146,187.0
147,186.0
148,188.0
149,185.0
150,183.0
151,187.0
152,185.0
153,185.0
154,181.0
155,185.0
156,184.0
157,183.0
158,189.0
159,185.0
160,185.0
161,184.0
162,182.0
163,184.0
164,188.0
165,185.0
166,183.0
167,182.0
168,187.0
169,183.0
170,189.0
171,187.0
172,184.0
173,181.0
174,183.0
175,184.0
176,188.0
177,184.0
178,187.0
179,190.0
180,184.0
181,186.0
182,184.0
183,185.0
184,185.0
185,185.0
186,183.0
187,186.0
188,185.0
189,182.0
190,184.0
191,186.0
192,183.0
193,187.0
194,187.0
195,182.0
196,184.0
197,184.0
198,185.0
199,186.0
200,186.0
201,184.0
202,186.0
203,184.0
204,184.0
205,183.0
206,183.0
207,184.0
208,184.0
209,186.0
210,186.0
211,183.0
212,187.0
213,185.0
214,185.0
215,186.0
216,184.0
217,184.0
218,182.0
219,185.0
220,183.0
221,184.0
222,184.0
223,183.0
224,186.0
225,182.0
226,187.0
227,185.0
228,186.0
229,186.0
230,185.0
231,183.0
232,182.0
233,187.0
234,185.0
235,181.0
236,189.0
237,186.0
238,188.0
239,186.0
240,186.0
241,184.0
242,183.0
243,183.0
244,184.0
245,187.0
246,183.0
247,184.0
248,184.0
249,187.0
250,184.0
251,182.0
252,183.0
253,184.0
254,186.0
255,182.0
256,183.0
257,186.0
258,186.0
259,186.0
260,186.0
261,186.0
262,186.0
263,185.0
264,185.0
265,183.0
266,186.0
267,182.0
268,186.0
269,183.0
270,187.0
271,181.0
272,182.0
273,186.0
274,188.0
275,183.0
276,182.0
277,184.0
278,187.0
279,186.0
280,186.0
281,185.0
282,181.0
283,188.0
284,184.0
285,185.0
286,185.0
287,188.0
288,183.0
289,188.0
290,187.0
291,183.0
292,186.0
293,187.0
294,184.0
295,185.0
296,186.0
297,184.0
298,186.0
299,183.0
300,187.0
301,182.0
302,186.0
303,185.0
304,185.0
305,186.0
306,188.0
307,190.0
308,185.0
309,184.0
310,185.0
311,185.0
312,188.0
313,181.0
314,185.0
315,183.0
316,185.0
317,181.0
318,184.0
319,183.0
320,184.0
321,184.0
322,183.0
323,184.0
324,187.0
325,185.0
326,183.0
327,185.0
328,184.0
329,184.0
330,188.0
331,184.0
332,184.0
333,186.0
334,187.0
335,188.0
336,183.0
337,185.0
338,182.0
339,185.0
340,185.0
341,185.0
342,184.0
343,185.0
344,186.0
345,183.0
346,187.0
347,183.0
348,184.0
349,187.0
350,184.0
351,183.0
352,188.0
353,183.0
354,184.0
355,183.0
356,181.0
357,184.0
358,181.0
359,184.0
360,183.0
361,185.0
362,186.0
363,183.0
364,182.0
365,184.0
366,184.0
367,186.0
368,186.0
369,183.0
370,182.0
371,188.0
372,187.0
373,188.0
374,184.0
375,183.0
376,183.0
377,183.0
378,180.0
379,185.0
380,182.0
381,185.0
382,182.0
383,182.0
384,184.0
385,184.0
386,183.0
387,181.0
388,183.0
389,183.0
390,181.0
391,183.0
392,183.0
393,183.0
394,185.0
395,184.0
396,183.0
397,181.0
398,185.0
399,186.0
400,182.0
401,183.0
402,185.0
403,185.0
404,184.0
405,184.0
406,184.0
407,183.0
408,186.0
409,184.0
410,181.0
411,181.0
412,182.0
413,183.0
414,185.0
415,183.0
416,188.0
417,184.0
418,184.0
419,185.0
420,183.0
421,184.0
422,189.0
423,186.0
424,189.0
425,183.0
426,181.0
427,182.0
428,183.0
429,185.0
430,184.0
431,187.0
432,184.0
433,183.0
434,184.0
435,188.0
436,182.0
437,183.0
438,185.0
439,182.0
440,184.0
441,184.0
442,182.0
443,185.0
444,182.0
445,188.0
446,183.0
447,184.0
448,185.0
449,184.0
450,184.0
451,185.0
452,182.0
453,186.0
454,183.0
455,184.0
456,183.0
457,185.0
458,187.0
459,186.0
460,180.0
461,184.0
462,184.0
463,183.0
464,184.0
465,185.0
466,184.0
467,182.0
468,187.0
469,183.0
470,183.0
471,184.0
472,184.0
473,184.0
474,182.0
475,185.0
476,181.0
477,184.0
478,184.0
479,189.0
480,185.0
481,184.0
482,185.0
483,185.0
484,182.0
485,186.0
486,186.0
487,185.0
488,186.0
489,181.0
490,182.0
491,187.0
492,182.0
493,183.0
494,188.0
495,184.0
496,184.0
497,186.0
498,184.0
499,182.0
500,186.0
501,183.0
502,182.0
503,182.0
504,187.0
505,181.0
506,184.0
507,183.0
508,187.0
509,185.0
510,181.0
511,183.0
512,183.0
513,184.0
514,182.0
515,180.0
516,184.0
517,183.0
518,180.0
519,184.0
520,183.0
521,187.0
522,181.0
523,186.0
524,185.0
525,184.0
526,182.0
527,185.0
528,182.0
529,186.0
530,187.0
531,184.0
532,183.0
533,185.0
534,186.0
535,185.0
536,186.0
537,182.0
538,181.0
539,184.0
540,184.0
541,185.0
542,184.0
543,186.0
544,182.0
545,183.0
546,185.0
547,182.0
548,185.0
549,183.0
550,187.0
551,183.0
552,183.0
553,185.0
554,185.0
555,185.0
556,184.0
557,183.0
558,186.0
559,180.0
560,184.0
561,181.0
562,185.0
563,185.0
564,187.0
565,185.0
566,184.0
567,183.0
568,184.0
569,186.0
570,186.0
571,184.0
572,184.0
573,184.0
574,185.0
575,184.0
576,183.0
577,187.0
578,184.0
579,183.0
580,184.0
581,187.0
582,184.0
583,184.0
584,182.0
585,183.0
586,184.0
587,187.0
588,183.0
589,184.0
590,182.0
591,183.0
592,185.0
593,183.0
594,183.0
595,184.0
596,183.0
597,186.0
598,183.0
599,185.0
600,186.0
601,186.0
602,188.0
603,182.0
604,185.0
605,182.0
606,181.0
607,184.0
608,183.0
609,184.0
610,185.0
611,184.0
612,184.0
613,186.0
614,184.0
615,183.0
616,181.0
617,183.0
618,184.0
619,184.0
620,187.0
621,186.0
622,180.0
623,181.0
624,180.0
625,184.0
626,187.0
627,182.0
628,185.0
629,184.0
630,185.0
631,182.0
632,184.0
633,185.0
634,184.0
635,186.0
636,184.0
637,186.0
638,183.0
639,181.0
640,184.0
641,186.0
642,185.0
643,181.0
644,185.0
645,184.0
646,185.0
647,182.0
648,183.0
649,182.0
650,181.0
651,183.0
652,184.0
653,185.0
654,185.0
655,184.0
656,182.0
657,183.0
658,182.0
659,183.0
660,181.0
661,181.0
662,179.0
663,184.0
664,182.0
665,181.0
666,183.0
667,186.0
668,187.0
669,185.0
670,186.0
671,184.0
672,182.0
673,183.0
674,185.0
675,180.0
676,187.0
677,186.0
678,184.0
679,180.0
680,186.0
681,183.0
682,182.0
683,186.0
684,183.0
685,181.0
686,185.0
687,183.0
688,183.0
689,182.0
690,186.0
691,184.0
692,183.0
693,183.0
694,180.0
695,184.0
696,182.0
697,183.0
698,184.0
699,185.0
700,182.0
701,183.0
702,182.0
703,183.0
704,181.0
705,181.0
706,182.0
707,183.0
708,181.0
709,185.0
710,182.0
711,182.0
712,182.0
713,182.0
714,181.0
715,185.0
716,180.0
717,183.0
718,182.0
719,183.0
720,181.0
721,185.0
722,186.0
723,185.0
724,183.0
725,182.0
726,185.0
727,181.0
728,186.0
729,181.0
730,184.0
731,184.0
732,182.0
733,184.0
734,183.0
735,184.0
736,184.0
737,187.0
738,183.0
739,183.0
740,182.0
741,181.0
742,183.0
743,185.0
744,181.0
745,184.0
746,184.0
747,185.0
748,184.0
749,181.0
750,184.0
751,182.0
752,184.0
753,183.0
754,184.0
755,181.0
756,183.0
757,185.0
758,182.0
759,184.0
760,183.0
761,185.0
762,186.0
763,185.0
764,183.0
765,185.0
766,181.0
767,182.0
768,182.0
769,185.0
770,185.0
771,183.0
772,184.0
773,180.0
774,182.0
775,183.0
776,185.0
777,185.0
778,184.0
779,181.0
780,184.0
781,180.0
782,181.0
783,183.0
784,185.0
785,182.0
786,184.0
787,187.0
788,182.0
789,187.0
790,185.0
791,182.0
792,184.0
793,184.0
794,184.0
795,183.0
796,183.0
797,182.0
798,183.0
799,181.0
800,180.0
801,186.0
802,182.0
803,180.0
804,184.0
805,182.0
806,187.0
807,186.0
808,183.0
809,183.0
810,182.0
811,184.0
812,184.0
813,183.0
814,181.0
815,183.0
816,181.0
817,187.0
818,184.0
819,184.0
820,185.0
821,184.0
822,189.0
823,182.0
824,183.0
825,184.0
826,182.0
827,183.0
828,183.0
829,183.0
830,187.0
831,184.0
832,187.0
833,183.0
834,181.0
835,184.0
836,184.0
837,183.0
838,184.0
839,188.0
840,184.0
841,181.0
842,183.0
843,185.0
844,180.0
845,181.0
846,180.0
847,183.0
848,182.0
849,183.0
850,181.0
851,184.0
852,183.0
853,179.0
854,185.0
855,184.0
856,188.0
857,182.0
858,183.0
859,183.0
860,183.0
861,183.0
862,183.0
863,183.0
864,182.0
865,187.0
866,185.0
867,184.0
868,181.0
869,185.0
870,183.0
871,182.0
872,183.0
873,183.0
874,185.0
875,180.0
876,185.0
877,183.0
878,182.0
879,185.0
880,182.0
881,184.0
882,185.0
883,185.0
884,185.0
885,183.0
886,186.0
887,185.0
888,181.0
889,184.0
890,186.0
891,182.0
892,181.0
893,184.0
894,180.0
895,180.0
896,182.0
897,181.0
898,184.0
899,183.0
900,181.0
901,187.0
902,185.0
903,183.0
904,185.0
905,182.0
906,184.0
907,184.0
908,184.0
909,183.0
910,185.0
911,180.0
912,184.0
913,184.0
914,188.0
915,183.0
916,182.0
917,183.0
918,182.0
919,183.0
920,184.0
921,181.0
922,185.0
923,179.0
924,183.0
925,185.0
926,184.0
927,185.0
928,180.0
929,183.0
930,185.0
931,182.0
932,184.0
933,185.0
934,184.0
935,181.0
936,186.0
937,183.0
938,186.0
939,184.0
940,185.0
941,184.0
942,185.0
943,185.0
944,184.0
945,186.0
946,184.0
