,0
0,248.0
1,243.0
2,244.0
3,243.0
4,250.0
5,243.0
6,247.0
7,244.0
8,240.0
9,242.0
10,249.0
11,245.0
12,248.0
13,247.0
14,242.0
15,245.0
16,244.0
17,246.0
18,249.0
19,244.0
20,244.0
21,247.0
22,244.0
23,246.0
24,244.0
25,242.0
26,243.0
27,245.0
28,242.0
29,246.0
30,245.0
31,244.0
32,246.0
33,246.0
34,247.0
35,244.0
36,244.0
37,247.0
38,248.0
39,247.0
40,245.0
41,248.0
42,243.0
43,247.0
44,245.0
45,245.0
46,247.0
47,245.0
48,247.0
49,242.0
50,245.0
51,245.0
52,247.0
53,242.0
54,244.0
55,246.0
56,242.0
57,248.0
58,241.0
59,242.0
60,248.0
61,250.0
62,243.0
63,248.0
64,245.0
65,249.0
66,246.0
67,245.0
68,244.0
69,246.0
70,246.0
71,247.0
72,248.0
73,243.0
74,243.0
75,247.0
76,248.0
77,246.0
78,245.0
79,247.0
80,242.0
81,241.0
82,242.0
83,245.0
84,246.0
85,240.0
86,245.0
87,245.0
88,243.0
89,245.0
90,241.0
91,246.0
92,244.0
93,247.0
94,247.0
95,242.0
96,242.0
97,243.0
98,246.0
99,243.0
100,249.0
101,244.0
102,244.0
103,243.0
104,246.0
105,241.0
106,248.0
107,239.0
108,247.0
109,242.0
110,249.0
111,244.0
112,244.0
113,246.0
114,249.0
115,248.0
116,248.0
117,246.0
118,243.0
119,245.0
120,244.0
121,248.0
122,245.0
123,248.0
124,242.0
125,243.0
126,242.0
127,250.0
128,243.0
129,242.0
130,245.0
131,245.0
132,246.0
133,242.0
134,245.0
135,245.0
136,248.0
137,243.0
138,248.0
139,246.0
140,248.0
141,246.0
142,244.0
143,242.0
144,246.0
145,245.0
146,247.0
147,249.0
148,246.0
149,246.0
150,245.0
151,244.0
152,242.0
153,247.0
154,241.0
155,244.0
156,240.0
157,245.0
158,240.0
159,246.0
160,246.0
161,244.0
162,246.0
163,246.0
164,244.0
165,244.0
166,246.0
167,246.0
168,246.0
169,243.0
170,245.0
171,247.0
172,246.0
173,248.0
174,245.0
175,247.0
176,243.0
177,246.0
178,243.0
179,246.0
180,245.0
181,243.0
182,246.0
183,246.0
184,247.0
185,240.0
186,246.0
187,248.0
188,242.0
189,249.0
190,243.0
191,243.0
192,247.0
193,245.0
194,246.0
195,242.0
196,244.0
197,245.0
198,244.0
199,244.0
200,243.0
201,247.0
202,243.0
203,243.0
204,244.0
205,242.0
206,247.0
207,246.0
208,246.0
209,245.0
210,247.0
211,243.0
212,245.0
213,245.0
214,245.0
215,245.0
216,245.0
217,247.0
218,245.0
219,245.0
220,246.0
221,244.0
222,244.0
223,244.0
224,244.0
225,244.0
226,246.0
227,246.0
228,243.0
229,245.0
230,248.0
231,245.0
232,244.0
233,245.0
234,245.0
235,244.0
236,245.0
237,244.0
238,245.0
239,246.0
240,246.0
241,244.0
242,245.0
243,242.0
244,246.0
245,247.0
246,243.0
247,244.0
248,245.0
249,245.0
250,244.0
251,244.0
252,244.0
253,246.0
254,243.0
255,245.0
256,244.0
257,244.0
258,244.0
259,246.0
260,239.0
261,247.0
262,248.0
263,246.0
264,246.0
265,247.0
266,245.0
267,242.0
268,249.0
269,245.0
270,240.0
271,245.0
272,244.0
273,246.0
274,242.0
275,244.0
276,243.0
277,245.0
278,241.0
279,245.0
280,242.0
281,242.0
282,246.0
283,243.0
284,246.0
285,246.0
286,244.0
287,245.0
288,244.0
289,248.0
290,245.0
291,246.0
292,240.0
293,245.0
294,242.0
295,250.0
296,244.0
297,244.0
298,244.0
299,241.0
300,245.0
301,245.0
302,247.0
303,244.0
304,249.0
305,245.0
306,243.0
307,242.0
308,244.0
309,246.0
310,246.0
311,246.0
312,245.0
313,241.0
314,248.0
315,243.0
316,242.0
317,246.0
318,243.0
319,245.0
320,244.0
321,242.0
322,244.0
323,242.0
324,243.0
325,246.0
326,244.0
327,244.0
328,242.0
329,242.0
330,244.0
331,243.0
332,243.0
333,244.0
334,248.0
335,243.0
336,242.0
337,243.0
338,247.0
339,243.0
340,248.0
341,242.0
342,246.0
343,245.0
344,243.0
345,243.0
346,240.0
347,244.0
348,243.0
349,246.0
350,247.0
351,243.0
352,245.0
353,244.0
354,244.0
355,245.0
356,243.0
357,245.0
358,245.0
359,243.0
360,250.0
361,242.0
362,243.0
363,240.0
364,244.0
365,244.0
366,244.0
367,244.0
368,245.0
369,244.0
370,246.0
371,245.0
372,239.0
373,249.0
374,244.0
375,244.0
376,247.0
377,242.0
378,244.0
379,250.0
380,245.0
381,246.0
382,244.0
383,249.0
384,244.0
385,243.0
386,246.0
387,244.0
388,247.0
389,247.0
390,242.0
391,250.0
392,248.0
393,245.0
394,245.0
395,246.0
396,244.0
397,244.0
398,247.0
399,244.0
400,244.0
401,247.0
402,242.0
403,243.0
404,244.0
405,243.0
406,242.0
407,250.0
408,241.0
409,245.0
410,242.0
411,247.0
412,246.0
413,245.0
414,245.0
415,247.0
416,245.0
417,245.0
418,246.0
419,247.0
420,245.0
421,248.0
422,243.0
423,244.0
424,240.0
425,245.0
426,244.0
427,248.0
428,247.0
429,245.0
430,245.0
431,243.0
432,246.0
433,246.0
434,246.0
435,244.0
436,243.0
437,249.0
438,250.0
439,245.0
440,243.0
441,244.0
442,242.0
443,243.0
444,245.0
445,242.0
446,244.0
447,246.0
448,244.0
449,243.0
450,245.0
451,243.0
452,244.0
453,249.0
454,245.0
455,243.0
456,242.0
457,242.0
458,243.0
459,245.0
460,243.0
461,248.0
462,246.0
463,245.0
464,244.0
465,246.0
466,247.0
467,248.0
468,246.0
469,247.0
470,244.0
471,240.0
472,247.0
473,244.0
474,244.0
475,242.0
476,246.0
477,245.0
478,245.0
479,246.0
480,241.0
481,243.0
482,244.0
483,244.0
484,244.0
485,243.0
486,247.0
487,242.0
488,243.0
489,247.0
490,243.0
491,242.0
492,248.0
493,244.0
494,242.0
495,244.0
496,246.0
497,248.0
498,247.0
499,246.0
500,244.0
501,244.0
502,247.0
503,245.0
504,245.0
505,248.0
506,244.0
507,242.0
508,249.0
509,249.0
510,245.0
511,244.0
512,243.0
513,244.0
514,245.0
515,243.0
516,244.0
517,245.0
518,245.0
519,246.0
520,244.0
521,244.0
