,0
0,202.0
1,202.0
2,201.0
3,201.0
4,203.0
5,202.0
6,202.0
7,203.0
8,204.0
9,202.0
10,203.0
11,199.0
12,201.0
13,203.0
14,202.0
15,203.0
16,205.0
17,203.0
18,202.0
19,198.0
20,205.0
21,202.0
22,202.0
23,201.0
24,204.0
25,202.0
26,202.0
27,203.0
28,201.0
29,204.0
30,202.0
31,203.0
32,201.0
33,204.0
34,201.0
35,203.0
36,200.0
37,203.0
38,203.0
39,203.0
40,201.0
41,204.0
42,200.0
43,203.0
44,200.0
45,200.0
46,202.0
47,203.0
48,200.0
49,202.0
50,199.0
51,201.0
52,204.0
53,203.0
54,204.0
55,200.0
56,200.0
57,200.0
58,202.0
59,202.0
60,202.0
61,204.0
62,204.0
63,204.0
64,201.0
65,202.0
66,203.0
67,202.0
68,200.0
69,202.0
70,199.0
71,202.0
72,200.0
73,200.0
74,201.0
75,200.0
76,200.0
77,202.0
78,203.0
79,203.0
80,200.0
81,200.0
82,201.0
83,204.0
84,202.0
85,203.0
86,201.0
87,201.0
88,200.0
89,203.0
90,199.0
91,200.0
92,205.0
93,203.0
94,203.0
95,203.0
96,200.0
97,201.0
98,201.0
99,200.0
100,199.0
101,202.0
102,199.0
103,200.0
104,204.0
105,202.0
106,203.0
107,205.0
108,202.0
109,197.0
110,200.0
111,202.0
112,201.0
113,201.0
114,200.0
115,201.0
116,201.0
117,201.0
118,202.0
119,201.0
120,201.0
121,200.0
122,204.0
123,202.0
124,199.0
125,202.0
126,200.0
127,204.0
128,202.0
129,203.0
130,201.0
131,205.0
132,201.0
133,199.0
134,200.0
135,204.0
136,201.0
137,200.0
138,201.0
139,200.0
140,201.0
141,203.0
142,203.0
143,204.0
144,205.0
145,202.0
146,201.0
147,205.0
148,203.0
149,203.0
150,201.0
151,204.0
152,204.0
153,203.0
154,204.0
155,203.0
156,201.0
157,203.0
158,202.0
159,199.0
160,199.0
161,203.0
162,203.0
163,204.0
164,203.0
165,205.0
166,200.0
167,201.0
168,202.0
169,205.0
170,198.0
171,204.0
172,199.0
173,199.0
174,203.0
175,202.0
176,201.0
177,201.0
178,204.0
179,200.0
180,205.0
181,203.0
182,202.0
183,204.0
184,201.0
185,203.0
186,204.0
187,202.0
188,204.0
189,201.0
190,202.0
191,199.0
192,202.0
193,202.0
194,203.0
195,203.0
196,202.0
197,203.0
198,201.0
199,202.0
200,203.0
201,201.0
202,204.0
203,204.0
204,202.0
205,201.0
206,200.0
207,203.0
208,203.0
209,205.0
210,203.0
211,203.0
212,202.0
213,203.0
214,204.0
215,203.0
216,200.0
217,201.0
218,202.0
219,206.0
220,200.0
221,200.0
222,201.0
223,203.0
224,199.0
225,204.0
226,204.0
227,202.0
228,201.0
229,206.0
230,203.0
231,208.0
232,201.0
233,202.0
234,203.0
