,0
0,483.0
1,468.0
2,467.0
3,467.0
4,467.0
5,467.0
6,466.0
7,456.0
8,463.0
9,466.0
10,478.0
11,464.0
12,467.0
13,464.0
14,474.0
15,470.0
16,471.0
17,471.0
18,470.0
19,469.0
20,465.0
21,462.0
22,467.0
23,466.0
24,471.0
25,471.0
26,462.0
27,470.0
28,469.0
29,473.0
30,469.0
31,475.0
32,475.0
33,480.0
34,477.0
35,471.0
36,470.0
37,474.0
38,472.0
39,473.0
40,469.0
41,473.0
42,471.0
43,474.0
44,461.0
45,470.0
46,463.0
47,468.0
48,475.0
49,467.0
50,466.0
51,473.0
52,478.0
53,477.0
54,478.0
55,467.0
56,460.0
57,469.0
58,463.0
59,470.0
60,470.0
61,473.0
62,462.0
63,465.0
64,471.0
65,467.0
66,467.0
67,468.0
68,462.0
69,474.0
70,474.0
71,469.0
72,475.0
73,470.0
74,475.0
75,468.0
76,474.0
77,470.0
78,467.0
79,466.0
80,462.0
81,466.0
82,469.0
83,477.0
84,461.0
85,473.0
86,471.0
87,469.0
88,469.0
89,471.0
90,471.0
91,467.0
92,478.0
93,469.0
94,469.0
95,462.0
96,477.0
97,477.0
98,468.0
99,466.0
100,473.0
101,471.0
102,485.0
103,467.0
104,470.0
105,476.0
106,471.0
107,470.0
108,470.0
109,463.0
110,462.0
111,473.0
112,474.0
113,477.0
114,469.0
115,467.0
116,469.0
117,469.0
118,471.0
119,469.0
120,470.0
121,474.0
122,472.0
123,477.0
124,478.0
125,465.0
126,468.0
127,470.0
128,467.0
129,475.0
130,463.0
131,471.0
132,478.0
133,469.0
134,469.0
135,476.0
136,463.0
137,458.0
138,474.0
139,468.0
140,477.0
141,471.0
142,468.0
143,467.0
144,467.0
145,466.0
146,464.0
147,471.0
148,469.0
149,475.0
150,474.0
151,467.0
152,465.0
153,466.0
154,478.0
155,469.0
156,466.0
157,462.0
158,477.0
159,476.0
160,474.0
161,469.0
162,473.0
163,477.0
164,470.0
165,467.0
166,463.0
167,479.0
168,482.0
169,464.0
170,470.0
171,474.0
172,473.0
173,465.0
174,470.0
175,469.0
176,463.0
177,467.0
178,470.0
179,465.0
180,470.0
181,468.0
182,466.0
183,467.0
184,467.0
185,469.0
186,471.0
187,469.0
188,475.0
189,479.0
190,464.0
191,475.0
192,467.0
193,473.0
194,474.0
195,473.0
196,465.0
197,470.0
198,471.0
199,460.0
200,469.0
201,473.0
202,478.0
203,470.0
204,476.0
205,471.0
206,462.0
207,472.0
208,474.0
209,468.0
210,466.0
211,474.0
212,468.0
213,480.0
214,471.0
215,466.0
216,464.0
217,476.0
218,476.0
219,467.0
220,460.0
221,466.0
222,462.0
223,471.0
224,472.0
225,471.0
226,475.0
227,470.0
228,467.0
229,475.0
230,470.0
231,469.0
232,476.0
233,471.0
234,476.0
235,471.0
236,469.0
237,466.0
238,466.0
239,465.0
240,461.0
241,469.0
242,465.0
243,473.0
244,475.0
245,474.0
246,483.0
247,480.0
248,477.0
249,469.0
250,472.0
251,467.0
252,478.0
253,476.0
254,474.0
255,471.0
256,468.0
257,471.0
258,463.0
259,478.0
260,477.0
261,465.0
262,466.0
263,478.0
264,474.0
265,475.0
266,476.0
267,475.0
268,471.0
269,471.0
270,475.0
271,476.0
272,473.0
273,470.0
274,472.0
275,464.0
276,471.0
277,470.0
278,469.0
279,471.0
280,471.0
281,463.0
282,480.0
283,472.0
284,477.0
285,469.0
286,466.0
287,475.0
288,463.0
289,476.0
290,469.0
291,464.0
292,474.0
293,471.0
294,468.0
295,466.0
296,475.0
297,477.0
298,473.0
299,474.0
300,475.0
301,474.0
302,468.0
303,470.0
304,478.0
305,474.0
306,466.0
307,471.0
308,464.0
309,473.0
310,466.0
311,466.0
312,477.0
313,471.0
314,472.0
315,471.0
316,482.0
317,469.0
318,473.0
319,466.0
320,470.0
321,468.0
322,476.0
323,473.0
324,470.0
325,474.0
326,468.0
327,468.0
328,473.0
329,464.0
330,480.0
331,477.0
332,468.0
333,464.0
334,472.0
335,466.0
336,477.0
337,477.0
338,468.0
339,476.0
340,466.0
341,473.0
342,474.0
343,467.0
344,470.0
345,462.0
346,464.0
347,470.0
348,469.0
349,478.0
350,472.0
351,464.0
352,468.0
353,468.0
354,470.0
355,475.0
356,467.0
357,475.0
358,477.0
359,470.0
360,480.0
361,473.0
362,469.0
363,464.0
364,467.0
365,473.0
366,467.0
367,474.0
368,471.0
369,464.0
370,477.0
371,466.0
372,469.0
373,471.0
374,475.0
375,478.0
376,474.0
377,472.0
378,472.0
379,471.0
380,470.0
381,472.0
382,472.0
383,475.0
384,482.0
385,477.0
386,468.0
387,464.0
388,469.0
389,472.0
390,471.0
391,473.0
392,467.0
393,475.0
394,478.0
395,469.0
396,481.0
397,478.0
398,478.0
399,469.0
400,473.0
401,464.0
402,477.0
403,474.0
404,469.0
405,472.0
406,464.0
407,475.0
408,469.0
409,476.0
410,476.0
411,470.0
412,470.0
413,472.0
414,476.0
415,469.0
416,469.0
417,475.0
418,480.0
419,469.0
420,473.0
421,475.0
422,472.0
423,476.0
424,472.0
425,478.0
426,475.0
427,466.0
428,468.0
429,469.0
430,473.0
431,462.0
432,470.0
433,468.0
434,470.0
435,470.0
436,479.0
437,468.0
438,476.0
439,470.0
440,469.0
441,464.0
442,476.0
443,468.0
444,469.0
445,466.0
446,469.0
447,470.0
448,467.0
449,463.0
450,467.0
451,467.0
452,468.0
453,466.0
454,466.0
455,470.0
456,472.0
457,466.0
458,468.0
459,472.0
460,468.0
461,466.0
462,469.0
463,471.0
464,466.0
465,474.0
466,463.0
467,468.0
468,476.0
469,473.0
470,475.0
471,471.0
472,473.0
473,466.0
474,471.0
475,468.0
476,469.0
477,468.0
478,471.0
479,470.0
480,472.0
481,473.0
482,462.0
483,469.0
484,475.0
485,473.0
486,471.0
487,469.0
488,479.0
489,473.0
490,476.0
491,469.0
492,469.0
493,467.0
494,464.0
495,476.0
496,464.0
497,471.0
498,466.0
499,469.0
500,464.0
501,468.0
502,472.0
503,481.0
504,475.0
505,469.0
506,469.0
507,469.0
508,462.0
509,472.0
510,462.0
511,479.0
512,461.0
513,482.0
514,469.0
515,464.0
516,470.0
517,469.0
518,478.0
519,474.0
520,462.0
521,471.0
522,475.0
523,470.0
524,458.0
525,467.0
526,465.0
527,467.0
528,470.0
529,472.0
530,473.0
531,465.0
532,476.0
533,476.0
534,464.0
535,475.0
536,467.0
537,463.0
538,471.0
539,470.0
540,474.0
541,472.0
542,475.0
543,468.0
544,465.0
545,470.0
546,469.0
547,463.0
548,468.0
549,472.0
550,473.0
551,474.0
552,474.0
553,469.0
554,468.0
555,470.0
556,477.0
557,470.0
558,475.0
559,461.0
560,468.0
561,467.0
562,461.0
563,471.0
564,461.0
565,472.0
566,466.0
567,468.0
568,467.0
569,470.0
570,463.0
571,461.0
572,469.0
573,467.0
574,463.0
575,473.0
576,475.0
577,460.0
578,474.0
579,473.0
580,473.0
581,462.0
582,472.0
583,466.0
584,465.0
585,469.0
586,475.0
587,469.0
588,474.0
589,473.0
590,470.0
591,462.0
592,459.0
593,473.0
594,471.0
595,467.0
596,471.0
597,469.0
598,478.0
599,470.0
600,465.0
601,464.0
602,473.0
603,466.0
604,467.0
605,463.0
606,470.0
607,467.0
