,0
0,111.0
1,115.0
2,119.0
3,117.0
4,116.0
5,116.0
6,115.0
7,117.0
8,116.0
9,113.0
10,114.0
11,115.0
12,118.0
13,115.0
14,117.0
15,114.0
16,113.0
17,116.0
18,116.0
19,111.0
20,116.0
21,116.0
22,114.0
23,117.0
24,113.0
25,114.0
26,114.0
27,117.0
28,116.0
29,113.0
30,116.0
31,113.0
32,113.0
33,114.0
34,116.0
35,114.0
36,116.0
37,116.0
38,111.0
39,112.0
40,115.0
41,116.0
42,115.0
43,115.0
44,115.0
45,116.0
46,110.0
47,118.0
48,116.0
49,114.0
50,119.0
51,113.0
52,114.0
53,116.0
54,114.0
55,114.0
56,117.0
57,117.0
58,117.0
59,114.0
60,114.0
61,113.0
62,116.0
63,116.0
64,112.0
65,115.0
66,113.0
67,113.0
68,113.0
69,112.0
70,115.0
71,120.0
72,113.0
73,115.0
74,115.0
75,116.0
76,116.0
77,117.0
78,115.0
79,113.0
80,114.0
81,115.0
82,114.0
83,118.0
84,113.0
85,114.0
86,114.0
87,117.0
88,116.0
89,115.0
90,117.0
91,115.0
92,115.0
93,115.0
94,115.0
95,115.0
96,112.0
97,117.0
98,116.0
99,117.0
100,114.0
101,113.0
102,114.0
103,117.0
104,116.0
105,118.0
106,116.0
107,115.0
108,116.0
109,115.0
110,112.0
111,115.0
112,114.0
113,113.0
114,118.0
115,113.0
116,116.0
117,115.0
118,116.0
119,114.0
120,114.0
121,115.0
122,114.0
123,116.0
124,116.0
125,115.0
126,114.0
127,116.0
128,115.0
129,113.0
130,116.0
131,114.0
132,115.0
133,116.0
134,117.0
135,114.0
136,114.0
137,115.0
138,116.0
139,116.0
140,115.0
141,116.0
142,116.0
143,117.0
144,116.0
145,116.0
146,114.0
147,115.0
148,115.0
149,115.0
150,117.0
151,116.0
152,115.0
153,115.0
154,117.0
155,113.0
156,115.0
157,117.0
158,114.0
159,115.0
160,115.0
161,117.0
162,117.0
163,114.0
164,115.0
165,114.0
