,0
0,109.0
1,106.0
2,107.0
3,108.0
4,106.0
5,106.0
6,107.0
7,110.0
8,107.0
9,109.0
10,107.0
11,106.0
12,107.0
13,108.0
14,107.0
15,109.0
16,105.0
17,108.0
18,109.0
19,108.0
20,105.0
21,105.0
22,105.0
23,108.0
24,107.0
25,108.0
26,105.0
27,106.0
28,108.0
29,107.0
30,106.0
31,109.0
32,109.0
33,107.0
34,108.0
35,106.0
36,107.0
37,108.0
38,110.0
39,105.0
40,109.0
41,113.0
42,108.0
43,107.0
44,111.0
45,105.0
46,107.0
47,105.0
48,108.0
49,108.0
50,110.0
51,108.0
52,107.0
53,109.0
54,110.0
55,107.0
56,110.0
57,107.0
58,109.0
59,107.0
60,107.0
61,105.0
62,108.0
63,109.0
64,107.0
65,105.0
66,108.0
67,108.0
68,108.0
69,106.0
70,108.0
71,107.0
72,107.0
73,108.0
74,109.0
75,108.0
76,110.0
77,111.0
78,107.0
79,108.0
80,108.0
81,110.0
82,108.0
83,106.0
84,108.0
85,109.0
86,107.0
87,109.0
88,106.0
89,108.0
90,108.0
91,108.0
92,109.0
93,107.0
94,110.0
95,108.0
96,111.0
97,105.0
98,107.0
99,107.0
100,109.0
101,108.0
102,108.0
103,108.0
104,110.0
105,108.0
106,112.0
107,108.0
108,111.0
109,109.0
110,107.0
111,110.0
112,107.0
113,107.0
114,108.0
115,107.0
116,109.0
117,107.0
118,104.0
119,109.0
120,109.0
121,109.0
122,107.0
123,106.0
124,110.0
125,108.0
126,110.0
127,110.0
128,109.0
129,107.0
130,108.0
131,109.0
132,108.0
133,110.0
134,109.0
135,108.0
136,109.0
137,111.0
138,107.0
139,110.0
140,110.0
141,112.0
142,108.0
143,111.0
144,107.0
145,108.0
146,109.0
147,108.0
148,110.0
149,109.0
150,111.0
151,108.0
152,109.0
153,110.0
154,112.0
155,109.0
156,111.0
157,107.0
158,112.0
159,108.0
160,110.0
161,109.0
162,110.0
163,111.0
164,105.0
165,109.0
166,110.0
167,108.0
168,107.0
169,108.0
170,111.0
171,109.0
172,109.0
173,110.0
174,110.0
175,108.0
176,107.0
177,111.0
178,112.0
179,109.0
180,111.0
181,109.0
182,108.0
183,108.0
184,111.0
185,110.0
186,111.0
187,113.0
188,108.0
189,112.0
190,108.0
191,111.0
192,110.0
193,110.0
194,111.0
195,111.0
196,108.0
197,111.0
198,111.0
199,108.0
200,114.0
201,113.0
202,112.0
203,112.0
204,109.0
205,109.0
206,109.0
207,111.0
208,110.0
209,108.0
210,111.0
211,110.0
212,109.0
213,110.0
214,112.0
215,111.0
216,109.0
217,108.0
218,108.0
219,110.0
220,110.0
221,112.0
222,109.0
223,110.0
224,111.0
225,111.0
226,110.0
227,110.0
228,108.0
229,111.0
230,112.0
231,110.0
232,112.0
233,112.0
234,110.0
235,112.0
236,114.0
237,111.0
238,105.0
239,112.0
240,109.0
241,111.0
242,111.0
243,110.0
244,111.0
245,108.0
246,111.0
247,110.0
248,109.0
249,108.0
250,109.0
251,112.0
252,111.0
253,111.0
254,110.0
255,110.0
256,113.0
257,113.0
258,110.0
259,110.0
260,112.0
261,113.0
262,115.0
263,111.0
264,113.0
265,113.0
266,111.0
267,110.0
268,111.0
269,114.0
270,113.0
271,111.0
272,110.0
273,109.0
274,112.0
275,110.0
276,112.0
277,114.0
278,112.0
279,111.0
280,111.0
281,111.0
282,115.0
283,114.0
284,112.0
285,113.0
286,112.0
287,110.0
288,112.0
289,112.0
290,110.0
291,111.0
292,112.0
293,111.0
294,110.0
295,114.0
296,114.0
297,114.0
298,111.0
299,113.0
300,112.0
301,111.0
302,111.0
303,110.0
304,113.0
305,112.0
306,111.0
307,111.0
308,115.0
309,114.0
310,113.0
311,111.0
312,114.0
313,111.0
314,112.0
315,113.0
316,112.0
317,112.0
318,113.0
319,110.0
320,111.0
321,114.0
322,109.0
323,112.0
324,112.0
325,111.0
326,116.0
327,113.0
328,113.0
329,110.0
330,113.0
331,110.0
332,110.0
333,111.0
334,113.0
335,115.0
336,109.0
337,111.0
338,113.0
339,113.0
340,113.0
341,113.0
342,111.0
343,110.0
344,113.0
345,110.0
346,112.0
347,116.0
348,112.0
349,111.0
350,111.0
351,110.0
352,111.0
353,116.0
354,108.0
355,113.0
356,113.0
357,111.0
358,111.0
359,116.0
360,114.0
361,112.0
362,110.0
363,110.0
364,113.0
365,112.0
366,114.0
367,112.0
368,112.0
369,108.0
370,112.0
371,113.0
372,113.0
373,110.0
374,113.0
375,113.0
376,111.0
377,111.0
378,112.0
379,113.0
380,113.0
381,117.0
382,113.0
383,112.0
384,111.0
385,111.0
386,113.0
387,110.0
388,110.0
389,112.0
390,111.0
391,115.0
392,112.0
393,111.0
394,109.0
395,110.0
396,110.0
397,109.0
398,113.0
399,112.0
400,115.0
401,112.0
402,115.0
403,113.0
404,114.0
405,114.0
406,113.0
407,113.0
408,112.0
409,111.0
410,111.0
411,112.0
412,110.0
413,115.0
414,113.0
415,109.0
416,113.0
417,112.0
418,112.0
419,112.0
420,112.0
421,109.0
422,113.0
423,113.0
424,113.0
425,112.0
426,116.0
427,112.0
428,110.0
429,112.0
430,114.0
431,113.0
432,112.0
433,112.0
434,113.0
435,111.0
436,114.0
437,111.0
438,114.0
439,112.0
440,116.0
441,111.0
442,113.0
443,115.0
444,113.0
445,115.0
446,114.0
447,115.0
448,113.0
449,112.0
450,113.0
451,115.0
452,114.0
453,113.0
454,112.0
455,110.0
456,113.0
457,117.0
458,111.0
459,115.0
460,113.0
461,112.0
462,112.0
463,112.0
464,112.0
465,110.0
466,113.0
467,115.0
468,113.0
469,112.0
470,111.0
471,113.0
472,115.0
473,117.0
474,116.0
475,113.0
476,114.0
477,113.0
478,114.0
479,109.0
480,115.0
481,111.0
482,110.0
483,113.0
484,109.0
485,112.0
486,113.0
487,112.0
488,114.0
489,112.0
490,109.0
491,112.0
492,112.0
493,114.0
494,112.0
495,112.0
496,111.0
497,109.0
498,116.0
499,113.0
500,117.0
501,113.0
502,113.0
503,111.0
504,113.0
505,113.0
506,116.0
507,112.0
508,113.0
509,113.0
510,112.0
511,113.0
512,113.0
513,112.0
514,115.0
515,110.0
516,113.0
517,113.0
518,116.0
519,116.0
520,112.0
521,114.0
522,115.0
523,114.0
524,114.0
525,113.0
526,115.0
527,113.0
528,115.0
529,114.0
530,112.0
531,115.0
532,114.0
533,112.0
534,116.0
535,111.0
536,116.0
537,113.0
538,112.0
539,112.0
540,111.0
541,115.0
542,114.0
543,113.0
544,111.0
545,112.0
546,115.0
547,114.0
548,110.0
549,111.0
550,116.0
551,110.0
552,114.0
553,114.0
554,114.0
555,112.0
556,111.0
557,111.0
558,113.0
559,114.0
560,112.0
561,112.0
562,114.0
563,112.0
564,114.0
565,115.0
566,111.0
567,114.0
568,111.0
569,114.0
570,111.0
571,112.0
572,112.0
573,114.0
574,117.0
575,114.0
576,112.0
577,114.0
578,114.0
579,111.0
580,116.0
581,111.0
582,116.0
583,112.0
584,114.0
585,110.0
586,114.0
587,113.0
588,113.0
589,114.0
590,118.0
591,114.0
592,113.0
593,117.0
594,113.0
595,114.0
596,113.0
597,114.0
598,114.0
599,109.0
600,115.0
601,114.0
602,115.0
603,112.0
604,116.0
605,113.0
606,116.0
607,114.0
608,116.0
609,112.0
610,112.0
611,115.0
612,113.0
613,112.0
614,113.0
615,114.0
616,117.0
617,112.0
618,113.0
619,113.0
620,114.0
621,112.0
622,116.0
623,115.0
624,115.0
625,114.0
626,116.0
627,115.0
628,113.0
629,115.0
630,110.0
631,115.0
632,114.0
633,115.0
634,115.0
635,112.0
636,116.0
637,116.0
638,117.0
639,113.0
640,112.0
641,114.0
642,114.0
643,113.0
644,112.0
645,114.0
646,115.0
647,115.0
648,114.0
649,113.0
650,113.0
651,112.0
652,115.0
