,0
0,173.0
1,177.0
2,178.0
3,182.0
4,180.0
5,183.0
6,178.0
7,182.0
8,178.0
9,178.0
10,179.0
11,180.0
12,179.0
13,181.0
14,182.0
15,179.0
16,180.0
17,178.0
18,180.0
19,176.0
20,177.0
21,178.0
22,178.0
23,178.0
24,176.0
25,179.0
26,177.0
27,176.0
28,177.0
29,181.0
30,177.0
31,176.0
32,175.0
33,176.0
34,177.0
35,179.0
36,180.0
37,174.0
38,174.0
39,177.0
40,173.0
41,178.0
42,175.0
43,176.0
44,177.0
45,175.0
46,179.0
47,175.0
48,176.0
49,178.0
50,175.0
51,177.0
52,172.0
53,175.0
54,174.0
55,177.0
56,174.0
57,174.0
58,175.0
59,175.0
60,175.0
61,174.0
62,177.0
63,174.0
64,178.0
65,174.0
66,177.0
67,174.0
68,173.0
69,175.0
70,174.0
71,174.0
72,173.0
73,174.0
74,173.0
75,175.0
76,174.0
77,176.0
78,176.0
79,174.0
80,171.0
81,176.0
82,174.0
83,173.0
84,175.0
85,174.0
86,172.0
87,177.0
88,176.0
89,175.0
90,174.0
91,172.0
92,175.0
93,173.0
94,173.0
95,176.0
96,174.0
97,172.0
98,176.0
99,172.0
100,177.0
101,176.0
102,175.0
103,175.0
104,171.0
105,178.0
106,177.0
107,175.0
108,172.0
109,174.0
110,169.0
111,169.0
112,176.0
113,171.0
114,172.0
115,175.0
116,172.0
117,175.0
118,172.0
119,174.0
120,166.0
121,172.0
122,174.0
123,176.0
124,176.0
125,175.0
126,171.0
127,170.0
128,173.0
129,176.0
130,179.0
131,177.0
132,175.0
133,173.0
134,175.0
135,173.0
136,175.0
137,173.0
138,174.0
139,171.0
140,174.0
141,174.0
142,171.0
143,175.0
144,173.0
145,171.0
146,174.0
147,173.0
148,175.0
149,174.0
150,174.0
151,173.0
152,174.0
153,172.0
154,172.0
155,173.0
156,171.0
157,176.0
158,173.0
159,174.0
160,170.0
161,173.0
162,176.0
163,170.0
164,173.0
165,173.0
166,174.0
167,172.0
168,174.0
169,172.0
170,173.0
171,174.0
172,174.0
173,173.0
174,171.0
175,176.0
176,172.0
177,176.0
178,174.0
179,174.0
180,172.0
181,172.0
182,171.0
183,174.0
184,173.0
185,176.0
186,171.0
187,172.0
188,173.0
189,172.0
190,172.0
191,173.0
192,173.0
193,172.0
194,174.0
195,174.0
196,170.0
197,169.0
198,176.0
199,175.0
200,173.0
201,173.0
202,169.0
203,172.0
204,173.0
205,174.0
206,174.0
207,174.0
208,173.0
209,170.0
210,173.0
211,171.0
212,175.0
213,174.0
214,174.0
215,174.0
216,174.0
217,169.0
218,173.0
219,171.0
220,173.0
221,175.0
222,176.0
223,173.0
224,172.0
225,173.0
226,174.0
227,174.0
228,170.0
229,171.0
230,172.0
231,175.0
232,174.0
233,171.0
234,174.0
235,173.0
236,173.0
237,174.0
238,174.0
239,171.0
240,170.0
241,171.0
242,172.0
243,173.0
244,175.0
245,173.0
246,174.0
247,170.0
248,175.0
249,172.0
250,168.0
251,174.0
252,171.0
253,173.0
254,170.0
255,173.0
256,174.0
257,174.0
258,171.0
259,174.0
260,172.0
261,170.0
262,168.0
263,172.0
264,171.0
265,172.0
266,172.0
267,171.0
268,176.0
269,177.0
270,173.0
271,174.0
272,174.0
273,173.0
274,172.0
275,172.0
276,170.0
277,171.0
278,172.0
279,172.0
280,170.0
281,173.0
282,174.0
283,174.0
284,171.0
285,172.0
286,172.0
287,172.0
288,173.0
289,174.0
290,175.0
291,176.0
292,171.0
293,171.0
294,171.0
295,170.0
296,172.0
297,172.0
298,171.0
299,169.0
300,170.0
301,173.0
302,171.0
303,173.0
304,170.0
305,175.0
306,173.0
307,171.0
308,172.0
309,173.0
310,174.0
311,175.0
312,172.0
313,170.0
314,172.0
315,172.0
316,172.0
317,173.0
318,170.0
319,174.0
320,171.0
321,173.0
322,171.0
323,172.0
324,173.0
325,169.0
326,174.0
327,171.0
328,170.0
329,173.0
330,171.0
331,172.0
332,170.0
333,170.0
334,170.0
335,171.0
336,172.0
337,171.0
338,170.0
339,174.0
340,174.0
341,173.0
342,171.0
343,172.0
344,173.0
345,168.0
346,171.0
347,174.0
348,173.0
349,169.0
350,173.0
351,172.0
352,171.0
353,175.0
354,171.0
355,170.0
356,170.0
357,172.0
358,174.0
359,173.0
360,172.0
361,173.0
362,172.0
363,171.0
364,172.0
365,172.0
366,171.0
367,170.0
368,170.0
369,173.0
370,171.0
371,170.0
372,171.0
373,175.0
374,173.0
375,172.0
376,169.0
377,173.0
378,174.0
379,170.0
380,170.0
381,172.0
382,169.0
383,172.0
384,170.0
385,171.0
386,171.0
387,172.0
388,172.0
389,171.0
390,171.0
391,174.0
392,172.0
393,171.0
394,171.0
395,170.0
396,172.0
397,171.0
398,172.0
399,173.0
400,168.0
401,173.0
402,172.0
403,175.0
404,172.0
405,169.0
406,170.0
407,173.0
408,171.0
409,171.0
410,173.0
411,171.0
412,174.0
413,171.0
414,169.0
415,173.0
416,170.0
417,171.0
418,171.0
419,168.0
420,170.0
421,174.0
422,170.0
423,176.0
424,172.0
425,173.0
426,170.0
427,173.0
428,172.0
429,171.0
430,173.0
431,172.0
432,172.0
433,170.0
434,172.0
435,173.0
436,172.0
437,172.0
438,170.0
439,174.0
440,173.0
441,171.0
442,172.0
443,170.0
444,171.0
445,172.0
446,172.0
447,175.0
448,173.0
449,171.0
450,174.0
451,173.0
452,172.0
453,170.0
454,172.0
455,170.0
456,169.0
457,169.0
458,173.0
459,171.0
460,171.0
461,171.0
462,171.0
463,172.0
464,172.0
465,168.0
466,170.0
467,173.0
468,174.0
469,172.0
470,171.0
471,171.0
472,170.0
473,173.0
474,172.0
475,172.0
476,172.0
477,173.0
478,171.0
479,172.0
480,171.0
481,173.0
482,171.0
483,173.0
484,171.0
485,172.0
486,173.0
487,173.0
488,175.0
489,171.0
490,171.0
491,173.0
492,172.0
493,173.0
494,170.0
495,173.0
496,174.0
497,173.0
498,171.0
499,172.0
500,173.0
501,173.0
502,170.0
503,170.0
504,171.0
505,171.0
506,170.0
507,172.0
508,172.0
509,171.0
510,171.0
511,176.0
512,171.0
513,170.0
514,174.0
515,172.0
516,169.0
517,171.0
518,170.0
519,170.0
520,170.0
521,172.0
522,172.0
523,173.0
524,170.0
525,168.0
526,172.0
527,171.0
528,173.0
529,170.0
530,172.0
531,172.0
532,170.0
533,172.0
534,170.0
535,172.0
536,171.0
537,171.0
538,171.0
539,170.0
540,171.0
541,172.0
542,173.0
543,172.0
544,170.0
545,170.0
546,170.0
547,173.0
548,172.0
549,173.0
550,171.0
551,171.0
552,171.0
553,174.0
554,174.0
555,175.0
556,172.0
557,172.0
558,173.0
559,173.0
560,171.0
561,171.0
562,173.0
563,171.0
564,172.0
565,173.0
566,171.0
567,173.0
568,171.0
569,171.0
570,170.0
571,171.0
572,173.0
573,173.0
574,173.0
575,170.0
576,174.0
577,172.0
578,173.0
579,174.0
580,171.0
581,173.0
582,172.0
583,174.0
584,172.0
585,173.0
586,170.0
587,171.0
588,171.0
589,170.0
590,170.0
591,168.0
592,172.0
593,170.0
594,173.0
595,170.0
596,171.0
597,172.0
598,169.0
599,173.0
600,172.0
601,171.0
602,171.0
603,174.0
604,174.0
605,174.0
606,175.0
607,174.0
608,170.0
609,173.0
610,174.0
611,172.0
612,172.0
613,173.0
614,174.0
615,172.0
616,170.0
617,172.0
618,171.0
619,175.0
620,173.0
621,170.0
622,173.0
623,172.0
624,171.0
625,171.0
626,171.0
627,171.0
628,171.0
629,171.0
630,171.0
631,173.0
