,0
0,127.0
1,125.0
2,125.0
3,125.0
4,125.0
5,127.0
6,125.0
7,126.0
8,125.0
9,125.0
10,127.0
11,126.0
12,128.0
13,124.0
14,125.0
15,127.0
16,126.0
17,127.0
18,128.0
19,125.0
20,126.0
21,125.0
22,125.0
23,123.0
24,127.0
25,127.0
26,126.0
27,125.0
28,125.0
29,127.0
30,126.0
31,126.0
32,127.0
33,126.0
34,125.0
35,125.0
36,127.0
37,124.0
38,127.0
39,124.0
40,126.0
41,126.0
42,124.0
43,125.0
44,127.0
45,125.0
46,122.0
47,123.0
48,124.0
49,127.0
50,128.0
51,126.0
52,126.0
53,127.0
54,128.0
55,127.0
56,129.0
57,124.0
58,125.0
59,125.0
60,125.0
61,125.0
62,123.0
63,124.0
64,126.0
65,126.0
66,127.0
67,129.0
68,127.0
69,126.0
70,125.0
71,128.0
72,126.0
73,127.0
74,127.0
75,127.0
76,125.0
77,123.0
78,127.0
79,127.0
80,129.0
81,127.0
82,129.0
83,124.0
84,125.0
85,125.0
86,128.0
87,123.0
88,126.0
89,126.0
90,126.0
91,127.0
92,126.0
93,126.0
94,126.0
95,127.0
96,125.0
97,127.0
98,124.0
99,125.0
100,126.0
101,126.0
102,127.0
103,127.0
104,124.0
105,127.0
106,124.0
107,127.0
108,127.0
109,126.0
110,124.0
111,128.0
112,127.0
113,125.0
114,125.0
115,127.0
116,125.0
117,124.0
118,127.0
119,124.0
120,128.0
121,125.0
122,124.0
123,125.0
124,126.0
125,126.0
126,127.0
127,127.0
128,124.0
129,125.0
130,127.0
131,128.0
132,127.0
133,125.0
134,127.0
135,125.0
136,125.0
137,124.0
138,126.0
139,127.0
140,127.0
141,125.0
142,126.0
143,127.0
144,125.0
145,126.0
146,126.0
147,124.0
148,125.0
149,125.0
150,126.0
151,124.0
152,125.0
153,123.0
154,128.0
155,126.0
156,127.0
157,128.0
158,126.0
159,126.0
160,127.0
161,125.0
162,123.0
163,126.0
164,128.0
165,123.0
166,124.0
167,123.0
168,126.0
169,125.0
170,124.0
171,127.0
172,125.0
173,126.0
174,126.0
175,127.0
176,123.0
177,126.0
178,127.0
179,125.0
180,128.0
181,127.0
182,127.0
183,128.0
184,124.0
185,127.0
186,128.0
187,125.0
188,129.0
189,127.0
190,127.0
191,126.0
192,126.0
193,128.0
194,129.0
195,125.0
196,125.0
197,125.0
198,127.0
199,127.0
200,126.0
201,125.0
202,125.0
203,124.0
204,126.0
205,126.0
206,123.0
207,124.0
208,126.0
209,126.0
210,127.0
211,125.0
212,127.0
213,123.0
214,127.0
215,126.0
216,126.0
217,125.0
218,123.0
219,124.0
220,125.0
221,126.0
222,125.0
223,125.0
224,126.0
225,126.0
226,125.0
227,125.0
228,124.0
229,124.0
230,124.0
231,123.0
232,126.0
233,127.0
234,126.0
235,124.0
236,126.0
237,126.0
238,126.0
239,125.0
240,126.0
241,128.0
242,125.0
243,127.0
244,124.0
245,128.0
246,126.0
247,127.0
248,125.0
249,127.0
250,127.0
251,125.0
252,126.0
253,125.0
254,126.0
255,123.0
256,124.0
257,128.0
258,125.0
259,126.0
260,125.0
261,127.0
262,125.0
263,124.0
264,129.0
265,125.0
266,126.0
267,127.0
268,122.0
269,127.0
270,124.0
271,127.0
272,126.0
273,123.0
274,127.0
275,127.0
276,125.0
277,125.0
278,124.0
279,126.0
280,129.0
281,126.0
282,127.0
283,125.0
284,124.0
285,126.0
286,126.0
287,126.0
288,126.0
289,127.0
290,128.0
291,125.0
292,124.0
293,127.0
294,130.0
295,126.0
296,127.0
297,126.0
298,123.0
299,126.0
300,125.0
301,127.0
302,125.0
303,126.0
304,125.0
305,128.0
306,126.0
307,126.0
308,127.0
309,124.0
310,125.0
311,127.0
312,125.0
313,127.0
314,125.0
315,126.0
316,124.0
317,128.0
318,125.0
319,125.0
320,125.0
321,125.0
322,126.0
323,126.0
324,127.0
325,123.0
326,123.0
327,126.0
328,126.0
329,126.0
