,0
0,246.0
1,245.0
2,246.0
3,248.0
4,247.0
5,250.0
6,246.0
7,246.0
8,247.0
9,247.0
10,246.0
11,248.0
12,245.0
13,246.0
14,248.0
15,247.0
16,247.0
17,247.0
18,248.0
19,246.0
20,247.0
21,248.0
22,245.0
23,247.0
24,249.0
25,248.0
26,247.0
27,246.0
28,246.0
29,244.0
30,245.0
31,249.0
32,246.0
33,243.0
34,247.0
35,247.0
36,247.0
37,246.0
38,245.0
39,249.0
40,241.0
41,247.0
42,251.0
43,247.0
44,249.0
45,250.0
46,245.0
47,245.0
48,248.0
49,247.0
50,250.0
51,244.0
52,244.0
53,249.0
54,247.0
55,245.0
56,246.0
57,247.0
58,245.0
59,245.0
60,247.0
61,248.0
62,243.0
63,247.0
64,246.0
65,246.0
66,247.0
67,247.0
68,248.0
69,246.0
70,248.0
71,245.0
72,245.0
73,245.0
74,248.0
75,250.0
76,246.0
77,242.0
78,242.0
79,246.0
80,247.0
81,248.0
82,248.0
83,249.0
84,249.0
85,246.0
86,248.0
87,245.0
88,248.0
89,244.0
90,245.0
91,243.0
92,245.0
93,246.0
94,249.0
95,248.0
96,248.0
97,247.0
98,247.0
99,246.0
100,248.0
101,248.0
102,249.0
103,243.0
104,247.0
105,246.0
106,246.0
107,245.0
108,246.0
109,249.0
110,243.0
111,248.0
112,244.0
113,245.0
114,247.0
115,244.0
116,248.0
117,246.0
118,246.0
119,246.0
120,248.0
121,244.0
122,246.0
123,245.0
124,248.0
125,247.0
126,247.0
127,247.0
128,247.0
129,245.0
130,246.0
131,246.0
132,245.0
133,250.0
134,250.0
135,248.0
136,245.0
137,247.0
138,245.0
139,248.0
140,245.0
141,248.0
142,247.0
143,244.0
144,247.0
145,247.0
146,242.0
147,247.0
148,244.0
149,246.0
150,248.0
151,248.0
152,247.0
153,249.0
154,248.0
155,248.0
156,249.0
157,248.0
158,248.0
159,243.0
160,247.0
161,249.0
162,244.0
163,249.0
164,246.0
165,247.0
166,249.0
167,247.0
168,248.0
169,243.0
170,247.0
171,245.0
172,247.0
173,249.0
174,246.0
175,247.0
176,246.0
177,250.0
178,250.0
179,246.0
180,246.0
181,247.0
182,245.0
183,246.0
184,245.0
185,248.0
186,245.0
187,248.0
188,250.0
189,245.0
190,245.0
191,247.0
192,248.0
193,244.0
194,247.0
195,244.0
196,245.0
197,245.0
198,251.0
199,246.0
200,244.0
201,248.0
202,250.0
203,246.0
204,245.0
205,248.0
206,245.0
207,247.0
208,248.0
209,246.0
210,246.0
211,247.0
212,247.0
213,245.0
214,247.0
215,247.0
216,248.0
217,245.0
218,250.0
219,250.0
220,248.0
221,246.0
222,246.0
223,247.0
224,248.0
225,245.0
226,249.0
227,247.0
228,247.0
229,247.0
230,243.0
231,247.0
232,249.0
233,248.0
234,244.0
235,248.0
236,247.0
237,248.0
238,248.0
239,250.0
240,245.0
241,248.0
242,248.0
243,245.0
244,247.0
245,248.0
246,246.0
247,242.0
248,247.0
249,247.0
250,246.0
251,246.0
252,247.0
253,248.0
254,245.0
255,246.0
256,244.0
257,245.0
258,248.0
259,247.0
260,248.0
261,247.0
262,250.0
263,248.0
264,245.0
265,246.0
266,247.0
267,244.0
268,246.0
269,247.0
270,247.0
271,247.0
272,245.0
273,247.0
274,246.0
275,246.0
276,247.0
277,247.0
278,247.0
279,246.0
280,246.0
281,246.0
282,247.0
283,248.0
284,248.0
285,245.0
286,247.0
287,244.0
288,246.0
289,247.0
290,249.0
291,243.0
292,246.0
293,246.0
294,246.0
295,248.0
296,246.0
297,246.0
298,244.0
299,245.0
300,244.0
301,249.0
302,248.0
303,245.0
304,243.0
305,247.0
306,248.0
307,246.0
308,245.0
309,248.0
310,247.0
311,247.0
312,249.0
313,247.0
314,247.0
315,246.0
316,247.0
317,243.0
318,244.0
319,246.0
320,246.0
321,246.0
322,242.0
323,247.0
324,245.0
325,245.0
326,242.0
327,247.0
328,246.0
329,247.0
330,246.0
331,248.0
332,246.0
333,245.0
334,246.0
335,245.0
336,247.0
337,249.0
338,246.0
339,246.0
340,248.0
341,245.0
342,247.0
343,247.0
344,244.0
345,248.0
346,247.0
347,246.0
348,246.0
349,243.0
350,247.0
351,248.0
352,247.0
353,246.0
354,246.0
355,248.0
356,248.0
357,248.0
358,243.0
359,245.0
360,246.0
361,245.0
362,248.0
363,248.0
364,245.0
365,244.0
366,245.0
367,249.0
368,248.0
369,249.0
370,245.0
371,247.0
372,246.0
373,245.0
374,248.0
375,247.0
376,246.0
377,248.0
378,244.0
379,246.0
380,248.0
381,245.0
382,246.0
383,247.0
384,245.0
385,244.0
386,248.0
387,242.0
388,244.0
389,248.0
