,0
0,174.0
1,174.0
2,173.0
3,173.0
4,178.0
5,174.0
6,173.0
7,174.0
8,175.0
9,174.0
10,178.0
11,172.0
12,173.0
13,169.0
14,174.0
15,175.0
16,176.0
17,174.0
18,176.0
19,175.0
20,174.0
21,177.0
22,178.0
23,171.0
24,174.0
25,171.0
26,175.0
27,172.0
28,176.0
29,174.0
30,175.0
31,173.0
32,177.0
33,175.0
34,177.0
35,174.0
36,174.0
37,174.0
38,175.0
39,174.0
40,172.0
41,175.0
42,179.0
43,176.0
44,176.0
45,175.0
46,176.0
47,175.0
48,177.0
49,173.0
50,178.0
51,172.0
52,174.0
53,177.0
54,174.0
55,176.0
56,173.0
57,179.0
58,177.0
59,175.0
60,176.0
61,173.0
62,174.0
63,177.0
64,175.0
65,176.0
66,174.0
67,176.0
68,173.0
69,177.0
70,173.0
71,174.0
72,173.0
73,172.0
74,175.0
75,175.0
76,175.0
77,172.0
78,179.0
79,173.0
80,179.0
81,174.0
82,173.0
83,177.0
84,175.0
85,174.0
86,177.0
87,175.0
88,177.0
89,173.0
90,175.0
91,175.0
92,176.0
93,173.0
94,174.0
95,176.0
96,177.0
97,175.0
98,175.0
99,173.0
100,176.0
101,172.0
102,176.0
103,177.0
104,174.0
105,174.0
106,178.0
107,176.0
108,172.0
109,175.0
110,177.0
111,175.0
112,172.0
113,173.0
114,176.0
115,174.0
116,174.0
117,174.0
118,171.0
119,172.0
120,175.0
121,175.0
122,175.0
123,176.0
124,178.0
125,176.0
126,170.0
127,171.0
128,173.0
129,174.0
130,176.0
131,175.0
132,174.0
133,173.0
134,177.0
135,176.0
136,174.0
137,178.0
138,176.0
139,174.0
140,174.0
141,177.0
142,174.0
143,173.0
144,178.0
145,175.0
146,174.0
147,176.0
148,176.0
149,176.0
150,175.0
151,175.0
152,173.0
153,171.0
154,175.0
155,176.0
156,175.0
157,174.0
158,174.0
159,173.0
160,178.0
161,174.0
162,174.0
163,171.0
164,174.0
165,175.0
166,174.0
167,174.0
168,176.0
169,176.0
170,174.0
171,174.0
172,176.0
173,176.0
174,176.0
175,174.0
176,173.0
177,173.0
178,173.0
179,174.0
180,171.0
181,175.0
182,172.0
183,173.0
184,175.0
185,175.0
186,178.0
187,176.0
188,176.0
189,174.0
190,175.0
191,176.0
192,174.0
193,174.0
194,172.0
195,175.0
196,174.0
197,175.0
198,178.0
199,174.0
200,174.0
201,173.0
202,175.0
203,176.0
204,175.0
205,176.0
206,176.0
207,173.0
208,176.0
209,173.0
210,174.0
211,172.0
212,176.0
213,173.0
214,176.0
215,177.0
216,175.0
217,173.0
218,176.0
219,176.0
220,173.0
221,180.0
222,178.0
223,177.0
224,175.0
225,172.0
226,171.0
227,175.0
228,173.0
229,177.0
230,175.0
231,174.0
232,177.0
233,175.0
234,173.0
235,173.0
236,175.0
237,179.0
238,177.0
239,172.0
240,176.0
241,173.0
242,170.0
243,176.0
244,173.0
245,177.0
246,173.0
247,177.0
248,176.0
249,172.0
250,177.0
251,177.0
252,176.0
253,176.0
254,171.0
255,178.0
256,175.0
257,171.0
258,176.0
259,173.0
260,176.0
261,172.0
262,174.0
263,178.0
264,174.0
265,176.0
266,174.0
267,173.0
268,178.0
269,175.0
270,176.0
271,171.0
272,173.0
273,174.0
274,177.0
275,177.0
276,175.0
277,175.0
278,170.0
279,173.0
280,174.0
281,176.0
282,172.0
283,176.0
284,177.0
285,173.0
286,174.0
287,176.0
288,176.0
289,175.0
290,174.0
291,176.0
292,172.0
293,177.0
294,175.0
295,174.0
296,171.0
297,175.0
298,176.0
299,176.0
300,176.0
301,174.0
302,172.0
303,172.0
304,175.0
305,175.0
306,172.0
307,174.0
308,176.0
309,175.0
310,174.0
311,170.0
312,173.0
313,174.0
314,176.0
315,175.0
316,174.0
317,174.0
318,174.0
319,174.0
320,172.0
321,174.0
322,175.0
323,175.0
324,175.0
325,176.0
326,173.0
327,176.0
328,178.0
329,172.0
330,171.0
331,175.0
332,179.0
333,174.0
334,174.0
335,176.0
336,177.0
337,177.0
338,175.0
339,172.0
340,175.0
341,174.0
342,175.0
343,173.0
344,172.0
345,173.0
346,174.0
347,172.0
348,174.0
349,177.0
350,174.0
351,173.0
352,174.0
353,170.0
354,177.0
355,176.0
356,174.0
357,172.0
358,173.0
359,176.0
360,175.0
361,174.0
362,178.0
363,175.0
364,172.0
365,173.0
366,176.0
367,173.0
368,177.0
369,173.0
370,177.0
371,173.0
372,173.0
373,176.0
374,175.0
375,172.0
376,173.0
377,172.0
378,173.0
379,175.0
380,173.0
381,175.0
382,172.0
383,175.0
384,174.0
385,175.0
386,176.0
387,175.0
388,174.0
389,174.0
390,170.0
391,174.0
392,174.0
393,174.0
394,172.0
395,173.0
396,173.0
397,174.0
398,175.0
399,175.0
