,0
0,915.0
1,909.0
2,896.0
3,901.0
4,900.0
5,909.0
6,910.0
7,906.0
8,902.0
9,913.0
10,904.0
11,899.0
12,904.0
13,899.0
14,904.0
15,910.0
16,913.0
17,897.0
18,896.0
19,912.0
20,916.0
21,903.0
22,911.0
23,907.0
24,922.0
25,902.0
26,907.0
27,909.0
28,898.0
29,910.0
30,901.0
31,910.0
32,918.0
33,907.0
34,915.0
35,919.0
36,903.0
37,917.0
38,902.0
39,903.0
40,906.0
41,894.0
42,909.0
43,900.0
44,907.0
45,898.0
46,907.0
47,910.0
48,903.0
49,906.0
50,922.0
51,905.0
52,922.0
53,907.0
54,914.0
55,907.0
56,907.0
57,924.0
58,915.0
59,903.0
60,896.0
61,909.0
62,903.0
63,905.0
64,904.0
65,894.0
66,909.0
67,906.0
68,907.0
69,910.0
70,903.0
71,906.0
72,899.0
73,909.0
74,903.0
75,910.0
76,900.0
77,915.0
78,891.0
79,893.0
80,905.0
81,907.0
82,895.0
83,905.0
84,909.0
85,912.0
86,889.0
87,889.0
88,911.0
89,907.0
90,910.0
91,898.0
92,905.0
93,897.0
94,910.0
95,897.0
96,904.0
97,901.0
98,886.0
99,905.0
100,909.0
101,889.0
102,899.0
103,915.0
104,894.0
105,910.0
106,897.0
107,918.0
108,892.0
109,891.0
110,892.0
111,901.0
112,908.0
113,910.0
114,896.0
115,907.0
116,893.0
117,906.0
118,898.0
119,898.0
120,898.0
121,906.0
122,905.0
123,896.0
124,899.0
125,920.0
126,909.0
127,888.0
128,893.0
129,907.0
130,916.0
131,910.0
132,899.0
133,907.0
134,902.0
135,911.0
136,898.0
137,906.0
138,902.0
139,907.0
140,903.0
141,908.0
142,895.0
143,907.0
144,905.0
145,911.0
146,899.0
147,911.0
148,913.0
149,910.0
150,900.0
151,892.0
152,897.0
153,901.0
154,889.0
155,901.0
156,905.0
157,893.0
158,902.0
159,904.0
160,898.0
161,899.0
162,898.0
163,895.0
164,896.0
165,907.0
166,914.0
167,904.0
168,887.0
169,907.0
170,905.0
171,907.0
172,909.0
173,892.0
174,903.0
175,906.0
176,904.0
177,906.0
178,902.0
179,908.0
180,896.0
181,909.0
182,900.0
183,894.0
184,883.0
185,905.0
186,884.0
187,905.0
188,895.0
189,915.0
190,911.0
191,904.0
192,911.0
193,901.0
194,910.0
195,897.0
196,897.0
197,905.0
198,911.0
199,915.0
200,898.0
201,905.0
202,898.0
203,902.0
204,903.0
205,896.0
206,891.0
207,905.0
208,902.0
209,896.0
210,901.0
211,915.0
212,902.0
213,897.0
214,898.0
215,911.0
216,913.0
217,896.0
218,889.0
219,915.0
220,899.0
221,900.0
222,904.0
223,902.0
224,897.0
225,916.0
226,893.0
227,912.0
228,903.0
229,908.0
230,896.0
231,893.0
232,900.0
233,898.0
234,916.0
235,891.0
236,905.0
237,905.0
238,902.0
239,913.0
240,916.0
241,894.0
242,890.0
243,911.0
244,920.0
245,912.0
246,905.0
247,884.0
248,900.0
249,902.0
250,905.0
251,901.0
252,902.0
253,897.0
254,905.0
255,902.0
256,906.0
257,897.0
258,904.0
259,907.0
260,903.0
261,893.0
262,908.0
263,911.0
264,902.0
265,911.0
266,897.0
267,902.0
268,900.0
269,905.0
270,896.0
271,900.0
272,911.0
273,909.0
274,900.0
275,899.0
276,904.0
277,896.0
278,912.0
279,900.0
280,908.0
281,900.0
282,893.0
283,912.0
284,902.0
285,902.0
286,887.0
287,909.0
288,906.0
289,901.0
290,911.0
291,922.0
292,915.0
293,915.0
294,918.0
295,907.0
296,896.0
297,906.0
298,912.0
299,899.0
300,893.0
301,907.0
302,900.0
303,897.0
304,906.0
305,900.0
306,905.0
307,902.0
308,900.0
309,904.0
310,902.0
311,913.0
312,904.0
313,904.0
314,894.0
315,900.0
316,896.0
317,904.0
318,913.0
319,914.0
320,913.0
321,916.0
322,899.0
323,890.0
324,898.0
325,902.0
326,904.0
327,909.0
328,890.0
329,902.0
330,885.0
331,892.0
332,899.0
333,890.0
334,906.0
335,904.0
336,890.0
337,921.0
338,903.0
339,913.0
340,897.0
341,906.0
342,894.0
343,904.0
344,917.0
345,899.0
346,899.0
347,905.0
348,901.0
349,906.0
350,907.0
351,910.0
352,900.0
353,909.0
354,905.0
355,900.0
356,889.0
357,907.0
358,905.0
359,911.0
360,911.0
361,896.0
362,897.0
363,891.0
