,0
0,301.0
1,303.0
2,303.0
3,308.0
4,305.0
5,303.0
6,306.0
7,306.0
8,309.0
9,305.0
10,309.0
11,305.0
12,307.0
13,301.0
14,308.0
15,305.0
16,307.0
17,302.0
18,308.0
19,306.0
20,303.0
21,308.0
22,304.0
23,304.0
24,301.0
25,307.0
26,308.0
27,302.0
28,307.0
29,308.0
30,306.0
31,306.0
32,310.0
33,302.0
34,307.0
35,300.0
36,308.0
37,308.0
38,305.0
39,306.0
40,306.0
41,304.0
42,303.0
43,303.0
44,303.0
45,306.0
46,303.0
47,303.0
48,306.0
49,304.0
50,308.0
51,305.0
52,302.0
53,304.0
54,302.0
55,302.0
56,308.0
57,309.0
58,306.0
59,305.0
60,303.0
61,301.0
62,305.0
63,305.0
64,305.0
65,305.0
66,304.0
67,302.0
68,303.0
69,301.0
70,304.0
71,304.0
72,303.0
73,305.0
74,306.0
75,304.0
76,306.0
77,303.0
78,311.0
79,300.0
80,306.0
81,302.0
82,305.0
83,310.0
84,299.0
85,302.0
86,306.0
87,309.0
88,302.0
89,307.0
90,305.0
91,306.0
92,307.0
93,305.0
94,303.0
95,309.0
96,307.0
97,304.0
98,301.0
99,311.0
100,308.0
101,304.0
102,306.0
103,306.0
104,302.0
105,307.0
106,304.0
107,304.0
108,304.0
109,305.0
110,302.0
111,305.0
112,306.0
113,305.0
114,302.0
115,308.0
116,305.0
117,305.0
118,307.0
119,304.0
120,307.0
121,304.0
122,305.0
123,301.0
124,303.0
125,306.0
126,306.0
127,303.0
128,310.0
129,303.0
130,310.0
131,305.0
132,302.0
133,305.0
134,306.0
135,301.0
136,308.0
137,304.0
138,303.0
139,300.0
140,302.0
141,305.0
142,306.0
143,305.0
144,309.0
145,306.0
146,308.0
147,305.0
148,304.0
149,306.0
150,305.0
151,303.0
152,308.0
153,304.0
154,303.0
155,304.0
156,303.0
157,300.0
158,299.0
159,301.0
160,302.0
161,308.0
162,301.0
163,306.0
164,306.0
165,305.0
166,308.0
167,307.0
168,306.0
169,303.0
170,301.0
171,299.0
172,302.0
173,300.0
174,306.0
175,307.0
176,301.0
177,307.0
178,308.0
179,303.0
180,306.0
181,307.0
182,302.0
183,306.0
184,305.0
185,304.0
186,303.0
187,308.0
188,301.0
189,301.0
190,309.0
191,305.0
192,305.0
193,304.0
194,308.0
195,303.0
196,305.0
197,305.0
198,304.0
199,307.0
200,308.0
201,303.0
202,307.0
203,303.0
204,303.0
205,310.0
206,305.0
207,304.0
208,310.0
209,304.0
210,307.0
211,305.0
212,304.0
213,307.0
214,307.0
215,304.0
216,304.0
217,306.0
218,306.0
219,310.0
220,308.0
221,307.0
222,306.0
223,302.0
224,305.0
225,303.0
226,303.0
227,303.0
228,306.0
229,307.0
230,304.0
231,313.0
232,308.0
233,307.0
234,306.0
235,303.0
236,307.0
237,303.0
238,304.0
239,307.0
240,302.0
241,305.0
242,306.0
243,310.0
244,300.0
245,302.0
246,303.0
247,306.0
248,308.0
249,309.0
250,310.0
251,303.0
252,303.0
253,306.0
254,312.0
255,308.0
256,305.0
257,307.0
258,309.0
259,307.0
260,307.0
261,302.0
262,305.0
263,307.0
264,309.0
265,301.0
266,306.0
267,306.0
268,306.0
269,303.0
270,307.0
271,304.0
272,306.0
273,306.0
274,304.0
275,308.0
276,305.0
277,305.0
278,307.0
279,310.0
280,306.0
281,304.0
282,301.0
283,308.0
284,299.0
285,302.0
286,302.0
287,307.0
288,302.0
289,301.0
290,303.0
291,306.0
292,306.0
293,308.0
294,309.0
295,304.0
296,309.0
297,302.0
298,304.0
299,304.0
300,309.0
301,303.0
302,305.0
303,306.0
304,306.0
305,307.0
306,306.0
307,308.0
308,306.0
309,302.0
310,303.0
311,311.0
312,305.0
313,305.0
314,306.0
315,306.0
316,308.0
317,304.0
318,303.0
319,304.0
320,302.0
321,303.0
322,307.0
323,303.0
324,303.0
325,307.0
326,304.0
327,304.0
328,305.0
329,304.0
330,302.0
331,308.0
332,300.0
333,305.0
334,302.0
335,305.0
336,308.0
337,306.0
338,304.0
339,306.0
340,302.0
341,304.0
342,304.0
343,309.0
344,308.0
345,308.0
346,302.0
347,300.0
348,306.0
349,305.0
350,308.0
351,302.0
352,304.0
353,304.0
354,303.0
355,306.0
356,304.0
357,307.0
358,306.0
359,303.0
360,311.0
361,306.0
362,304.0
363,304.0
364,306.0
365,308.0
366,308.0
367,308.0
368,306.0
369,303.0
370,306.0
371,307.0
372,306.0
373,305.0
374,304.0
375,306.0
376,302.0
377,303.0
378,305.0
379,303.0
380,306.0
381,305.0
382,303.0
383,307.0
384,305.0
385,300.0
386,297.0
387,305.0
388,298.0
389,306.0
390,305.0
391,303.0
392,303.0
393,307.0
394,302.0
395,303.0
396,303.0
397,304.0
398,302.0
399,304.0
400,307.0
401,303.0
402,302.0
403,306.0
404,301.0
405,305.0
406,304.0
407,307.0
408,302.0
409,305.0
410,307.0
411,300.0
412,307.0
413,307.0
414,304.0
415,308.0
416,308.0
417,303.0
418,309.0
419,309.0
420,305.0
421,310.0
422,307.0
423,307.0
424,302.0
425,305.0
426,305.0
427,307.0
428,306.0
429,301.0
430,303.0
431,305.0
432,303.0
433,304.0
434,301.0
435,305.0
436,305.0
437,304.0
438,303.0
439,303.0
440,306.0
441,305.0
442,303.0
443,305.0
444,304.0
445,305.0
446,302.0
447,306.0
448,304.0
449,302.0
450,301.0
451,303.0
452,307.0
453,302.0
454,299.0
455,300.0
456,302.0
457,298.0
458,305.0
459,302.0
460,306.0
461,305.0
462,307.0
463,299.0
464,300.0
465,310.0
466,306.0
467,298.0
468,306.0
469,307.0
470,307.0
471,307.0
472,302.0
473,305.0
474,301.0
475,305.0
476,307.0
477,306.0
478,309.0
479,300.0
480,303.0
481,301.0
482,303.0
483,307.0
484,307.0
485,303.0
486,303.0
487,306.0
488,306.0
489,304.0
490,305.0
491,306.0
492,305.0
493,304.0
494,301.0
495,308.0
496,305.0
497,304.0
498,301.0
499,305.0
